,text,label,pred,prob_0,prob_1
36691,"year-old marijuana charge after sanchez complete his late prison term for illegally enter the country.the san francisco sheriff , cite the city s sanctuary city policy , release sanchez in april after prosecutor drop the drug charge , despite an immigration and custom enforcement request to hold him for federal authority so deportation proceeding could begin.sanchez plead not guilty tuesday to first-degree murder.he tell two television station who interview him in jail that he find the gun use in steinle s kill wrap in a shirt on the pedestrian pier she be walk on . sanchez say the gun go off in his hand , and his public defender , matt gonzalez , say tuesday that the san francisco woman s death appear accidental . san francisco sheriff ross mirkarimi have defend sanchez s release and the city law require it to ignore ice detainer request . the sheriff say ice could have obtain a warrant or court order to keep sanchez in custody . ice know where he be , mirkarimi say monday . he say he will continue to ignore ice detainer requests.state and federal republican , meanwhile , say they would look into the matter.wisconsin sen. ron johnson , who chair the senate s homeland security committee , criticize federal official and demand to know why sanchez be not deport . do that make any sense to you ? johnson demand to know at a hearing tuesday . because i ll tell you it doesn t make any sense to the american public . republican state sen. jeff stone say he would introduce legislation in sacramento to require city to comply with ice detainer requests.at sanchez s arraignment tuesday , prosecutor dianna garcia argue against release sanchez on bail , say , this be an act of random violence , shoot an innocent victim in the back . the judge set bail at $ 5 million , which gonzalez say will keep sanchez jailed pending trial.a downcast sanchez spend most of the hearing with his head bow , appear to fight back tear while the judge explain the charge to him . sanchez be aid by a spanish-language interpreter and enter his plea in spanish.outside court , his attorney say sanchez have a second-grade education and a non-violent criminal record.he could face life in prison if convicted.via : fox carolina",1,0,0.7253482899965444,0.2746517100034555
37203,"if the obama regime be allow to wrest control of our election from the state america good get use to the idea of a president # crookedhillary even before the fbi identify new cyber attack on two separate state election board , the department of homeland security begin consider declare the election a critical infrastructure , give it the same control over security it have over wall street and and the electric power grid.the late admission of attack could speed up that effort possibly include the upcoming presidential election , accord to official . we should carefully consider whether our election system , our election process , be critical infrastructure like the financial sector , like the power grid , homeland security secretary jeh johnson say . there s a vital national interest in our election process , so i do think we need to consider whether it should be consider by my department and others critical infrastructure , he say at medium conference earlier this month host by the christian science monitor.dhs have a vital security role in 16 area of critical infrastructure and they provide a model for what the department and johnson could have in mind for the election.dhs describe it this way on their website : there be 16 critical infrastructure sector whose asset , system , and network , whether physical or virtual , be consider so vital to the united state that their incapacitation or destruction would have a debilitating effect on security , national economic security , national public health or safety , or any combination thereof . a white house policy directive add , the federal government also have a responsibility to strengthen the security and resilience of it own critical infrastructure , for the continuity of national essential function , and to organize itself to partner effectively with and add value to the security and resilience effort of critical infrastructure owner and operator . at the time , johnson do not mention specific security issue , but the fbi have since cite one hack and another attempt.johnson also say that the big issue at hand be that there isn t a central election system since the state run election . there s no one federal election system . there be some 9,000 jurisdiction involve in the election process , johnson say . washington examiner",1,0,0.7507109045612868,0.24928909543871322
3649," you.s . first lady melania trump praise the “ empowerment of woman ” at a general electric all-female service center in the saudi capital on sunday , say the woman should work together and educate their child well . she be accompany you.s . president donald trump on his first international visit since take office in january , and tell 200 female employee she try to find balance between her role of first lady and mother . “ it be about find the balance , ” she tell the woman , who take picture of her with their smartphones . later on twitter , she write “ enjoy talk to the incredible woman work hard @ ge_saudi service center . great stride be make towards the empowerment of women. ” dress in a tan knee-length dress , melania share a photo of herself with seven woman dress in abaya , the loose-fitting , full-length robe local woman be require to wear in public in saudi arabia . she earlier visit the american international school of riyadh and give out book . the school , unlike most others in the conservative kingdom , have both male and female student of different nationality . saudi arabia be well know a the world ’ s most gender-segregated nation , where woman live under the supervision of a male guardian and need his permission to travel , study and get some health treatment . since the late king abdullah declare in 2011 that woman could join the government advisory shura council , the situation for woman have gradually start to change in line with move to diversify the economy , employ more woman and cut reliance on oil .",0,1,0.3206583037332654,0.6793416962667346
35901,"escalate the crisis.spokesmen for the white house and state department on monday insist that the you.s . be not take a side , and that kerry be set to call saudi foreign minister adel al-jubeir . but you.s . and arab diplomat tell u that america s gulf ally , who feel most threaten by iran , see thing very differently.the state department have criticize saudi arabia before for execution and it human right record . but this time , it spokesman , john kirby , undermine the saudi claim that iran s government be culpable for the attack on it embassy , note in his opening statement that iran appear to have arrest some of those responsible.what s more , the saudi argue that this time the you.s . criticism go too far because the cleric , nimr al-nimr , be incite terrorism . we do not accept any criticism of the kingdom s judicial system , al-jubeir say sunday . what happen be that those who have lead terrorist operation that lead to the killing of innocent people , be convict . follow saudi arabia s decision sunday to cut diplomatic tie and end iran-bound commercial flight , bahrain , sudan and the united arab emirate also downgrade relation . one senior gulf diplomat tell u he expect other sunni arab state would follow suit.at the root of the problem for sunni arab state be the nuclear deal reach last summer by iran and western nation . when the white house sell the pact to congress and middle eastern ally , it message be clear : nothing in the deal would prevent the you.s . from sanction iran for non-nuclear issue . yet that have not be the case.last week , the treasury department balk at the last moment on sanction 11 entity and individual it deem responsible for help the iranian government develop it ballistic missile program in violation of united nation sanction . treasury official have tell lawmaker the new sanction would be announce december 30 , but then the announcement never came.hill staffer brief on the issue say that the state department have intervene at the last minute , follow objection by the iranian government . a senior administration official tell u the sanction weren t dead and that the you.s . be still work through some remain issue , but didn t specify any timetable.a week earlier , kerry write personally to zarif to assure him that the obama administration could waive new restriction in a law pass by congress that would require visa for anyone who have visit iran to enter the united state . the iranian government have object that the visa requirement would violate the term of the nuclear agreement.read more : bloomberg view",1,0,0.9236847355981103,0.07631526440188974
37895,"fort worth report . live helicopter video from the news station show police at her home in mesquite.johnson serve in the you.s . army reserve , investigator say . detail about his service be not immediately available.johnson tell police negotiator the end be come and say he want to kill more officer , accord to brown.police say after several hour of negotiate , with intermittent exchange of gunfire , the suspect be kill by a bomb-wielding robot . we try to negotiate for several hour , negotiation break down , we have an exchange of gunfire with the suspect , brown say . we saw no other option but to use our bomb-robot and place a device on it extension for it to detonate where the suspect be . other option would have expose our officer to grave danger . the suspect be dead a result of detonate the bomb . the suspect do not shoot himself , despite report , brown say . he want to kill officer , and he express kill white people , he express kill white officer , brown say . he express anger for black life matter . none of that make sense , none of that be a legitimate reason to do harm to anyone , so the rest of it would just be speculate on what his motivation be . we just know what he say to our negotiator . while he be barricade in the hotel , the suspect tell police there be bomb plant all over downtown dallas , the city s police chief say at a press conference.police have not say if any bomb or suspicious item have be find . he say we will eventually find the ied , brown said.the shooting come a year and a month after a man angry at police open fire on the dallas police headquarters . he fire several shot at the building , but no one be injure . the man , james boulware , be drive an armored van and be later chase down by police . he be kill during a standoff.boulware also claim he have plant bomb in downtown dallas.via : heavy",1,0,0.6805650513029853,0.31943494869701466
35982,"by not to frequent disco , casino or bars.the court say they have not violate law on uniform and public gatherings.prosecutors have now lodge an appeal.the group of salafists ultra-conservative islamist include sven lau , a preacher whose passport be seize this year after he visit syria and a photo surface , show him pose on a tank , with a kalashnikov rifle slung around his neck . he be suspect of try to recruit muslim to join jihadist fight in syria or iraq and have spend some time in prison previously . he say he have go to war-torn syria in 2013 on a humanitarian mission.sharia , the reveal , sacred law of islam , govern all aspect of a muslim s life.the group s appearance at night in wuppertal , in the industrial ruhr region , trigger sharp criticism in germany . a film of their patrol appear on youtube : the action be condemn by the central council of muslim in germany , who say it be harmful to muslims .the group also carry notice proclaim in english a sharia control zone . the notice spell out prohibition like those in force in some gulf arab country , outlaw alcohol , drug , gambling , music and concert , pornography and prostitution . activist in the anti-islam pegida movement campaign to stop immigration to germany demonstrate in wuppertal last year . they have stag regular march against the islamisation of germany nationwide . via : bbc",1,0,0.5967202984986251,0.403279701501375
18714," saudi king salman have order that woman be allow to drive , end a restriction see by right activist a an emblem of the islamic kingdom s repression of woman . here be a look at some of the big outstanding woman s right issue in saudi arabia : woman must have a male guardian s approval for decision in field include marriage , travel , apply for a passport and even medical treatment and employment in some case . many aspect of the guardianship system be not codify in law but stem from informal practice . the saudi ambassador to the united state have say woman will not need permission from a guardian to get a driving license nor to have a guardian in the car . earlier this year king salman issue an order allow woman to benefit from service such a education and healthcare without the consent of a male guardian . right group say this be be implement only on an ad hoc basis . woman may testify in court , but in some case their testimony be consider worth only half that of a man . the kingdom have remove requirement that a woman bring a male relative to identify them in court . saudi arabia license the first female attorney to practice law in 2013 , with the right to represent client and to own and run their own law firm . it have improve woman s access to government service in recent year , enable woman to secure their own identity card and issue divorce and widow woman family card , which identify familial relationship and be need for bureaucratic process , accord to human right watch . woman be require to dress modestly , but there be no specific write dress code and compliance varies in different region and different situation . in practice , most saudi woman be expect to wear the long , dark abaya robe and a headscarf . dress be monitor by religious police and woman have be detain and release for immodest clothing . the requirement do not tend to apply to foreign woman . unrelated saudi men and woman be not suppose to mix , mean that they be separate into male and family section in restaurant or entertainment venue or in sex-segregated area at conference . in a business environment woman can find themselves in area where they have little or no access to senior official and policymakers , who be mainly male . the strict segregation policy act a a disincentive to employer want to hire woman . business and government agency in saudi arabia be segregate , with the exception of oil giant saudi aramco and some foreign company . saudi arabia allow woman into the national stadium for the first time this week a it launch celebration to mark the 87th anniversary of it founding . there be no formal bar on woman buy or rent property but it can be difficult for woman to do so without a male relative , accord to right group . the saudi government want to encourage female participation in the workforce . authority have remove restriction on woman s work in the labor code and end formal requirement for woman to obtain a guardian s permission to work , but some employer still demand this and be not penalize for do so . saudi woman have be move into role previously reserve for men such a retail , air traffic control and emergency call center . but the vast majority of chief executive and senior government official be male and all-male workplace can lack basic facility like lady restroom . conservative cleric have repeatedly say woman who do physical exercise be immodest , even when they be not in public or see by men . but saudi public school will begin offer physical education for girl in this academic year , the education ministry announce in july , and the advisory shura council have open the door to license woman s gym . the kingdom send two female athlete to the olympics for the first time in 2012 , and four to the 2016 game .",0,1,0.4727483967123728,0.5272516032876272
3179," the suspect who open fire on republican lawmaker a they play baseball on wednesday rag against republican you.s . president donald trump on social medium and idolized bernie sander , whom he saw a the only politician who understand the working class . authority identify the gunman a james hodgkinson , a 66-year-old home inspector from the st. louis suburb of belleville , illinois . he die from injury sustain in a shoot-out with capitol hill police who be at the scene in alexandria , virginia , outside washington . hodgkinson be believe by investigator to have be a person “ of strong view , ” a senior you.s . official say , without elaborate . the belleville news-democrat newspaper post a photograph of hodgkinson protest outside a post office there in 2012 , wear sunglass and a goatee and hold a homemade placard that read “ tax the rich. ” hodgkinson be a member of many anti-republican group on facebook include “ the road to hell be pave with republican , ” “ terminate the republican party , ” and “ donald trump be not my president , ” his profile show before it be take down . trump win the you.s . presidential election in november . republican also control both chamber of congress . “ trump be a traitor . trump have destroy our democracy . it be time to destroy trump & co. ” hodgkinson write in a march 22 post . his profile picture be a you.s . flag with the slogan : “ democratic socialism explain in 3 word : ‘ we the people. ’ ” hodgkinson go to washington several week ago to protest against trump ’ s election , his brother tell the new york time . the former mayor of alexandria , bill euille , say he talk with the suspect at the local ymca most morning for more than a month , and even try to help find hodgkinson a job after see he be live out of a gym bag , the washington post say . stephen brennwald , an alexandria attorney , also saw hodgkinson at the ymca wear long pant rather than gym attire , and say he often seem to be star into space . “ it be just very freaky to think that this guy who be just sit in there for week , not really do anything , actually turn out to shoot at people , ” brennwald tell reuters . hodgkinson ’ s facebook profile feature a cover photo of sander , a you.s . senator from vermont who run unsuccessfully to be the democratic party ’ s presidential candidate last year . sander , an independent who run a a progressive populist but be defeat by hillary clinton , say the suspect have “ apparently volunteer ” on his campaign . in a statement , sander condemn the shooting a a despicable act. ” one woman who ask not to be name told reuters that hodgkinson have contact her via facebook a part of a political discussion , but that he subsequently comment on her page that clinton be a “ liar ” and a “ baby killer. ” “ i actually block him at one point , ” the woman say . a bartender at the pork barrel bbq in alexandria say hodgkinson start come in for beer about a month ago . “ he be a regular-looking guy that kind of give you a sense of the creep , but you can not really put your finger on it , ” say christina shrimshaw , 27 , who serve him a handful of time but never remember him discuss politics . “ he would talk about very mundane thing , like golf . he be big into watch the golf channel. ” a neighbor in belleville , william schaumleffel , recall how in march he hear gunshot and saw hodgkinson shoot with a long gun toward wood across a corn field from his yard . “ i yell at him : ‘ hey , stop shooting over there . there be house over there , ’ ” schaumleffel say . hodgkinson do not stop , he add , so he file a report with the sheriff ’ s office . hodgkinson ’ s criminal history include a 2006 arrest on battery charge that be later dismiss , as well a multiple traffic violation , accord to state record that identify him a a 5-foot , 6-inch ( 1.67-metre ) man weigh 190 pound ( 86 kg ) , with brown eye . most of the infraction be ultimately drop . hodgkinson have be license a a home inspector and real estate appraiser , but do not renew his home inspector license after it expire last year , state record show . his license to appraise real estate expire in 1997 . accord to facebook , hodgkinson go to belleville township high school west and studied flight training at southwestern illinois college . begin in mid-2015 , hodgkinson begin express support for sander ’ 2016 campaign , and federal record show he donate $ 18 to the effort . “ bernie be the only candidate in decade that really care about the working class , ” hodgkinson post on june 13 , 2016 . the belleville news-democrat publish letter he write the paper criticizing republican , tax policy and income inequality . one from august 2012 read : “ i have never say ‘ life suck , ’ only the policy of the republican . ”",0,1,0.4327299863255263,0.5672700136744737
32383,"up of his white house that could include the replacement of white house chief of staff reince priebus and the departure of his chief strategist steve bannon , accord to a report in axios.axios say a top aide to trump say it s unclear if the president be willing to pull that trigger . but axios write possibility for chief of staff include house majority leader kevin mccarthy , a california republican ; wayne berman of blackstone group ; and national economic council head gary cohn.a top aide to trump say he s contemplate major change , but that the situation be very fluid and the timing uncertain : thing be happen , but it s very unclear the president s willing to pull that trigger . insider tell me that the possibility for chief of staff include : house majority leader kevin mccarthy ( r-calif. ) , who develop a bond with trump a one of the early congressional leader to support him , and remain a confidant.wayne berman of blackstone group , a washington heavy-hitter who be an assistant secretary of commerce under president george h.w . bush , and a key adviser on eight presidential campaigns.david urban of the washington advisory firm american continental group , and a former chief of staff to the late sen. arlen specter ( r-pa. ) . urban help trump win an upset victory in pennsylvania , and be in constant cellphone contact with the candidate throughout the campaign.gary cohn , trump s economic adviser and the former # 2 at goldman sachs , who have build a formidable team and internal clout.the west wing game of throne have be rag ever since trump take office . but the war between the nationalist and the moderate , lead by jared kushner and ivanka trump , burst into the open this week after bannon be take off the national security council , set off a torrent of leak against him .",1,0,0.8687772865645353,0.1312227134354646
36629,"partisan group be also call out sen. charles schumer , say he have the vote a presumptive leader to override this deal .if this deal be not stop , new york voter will know whom to blame . sen. schumer say in a statement wednesday that he wasn t ready to make a decision on the deal yet . i ve read the agreement and i m seek answer to the many question i have . before i make a decision , i m go to speak at length with expert on both side , the lawmaker said.in washington , secretary of state john kerry lead back-to-back , closed-door briefing , try to sway lawmaker to approve the deal to curb iran s nuclear program . we be convince that the agreement that we have arrive at with world power be an agreement that will prevent iran from the potential of secure a nuclear weapon . it will make the region , our friend and ally safer , it will make the world safer , kerry say . and we be convince that the absence of any viable alternative absolutely underscore that fact . meanwhile , israel s ambassador to the you.s . be fiercely lobbying lawmaker to reject the deal . and republican be pledge to do just that . because a bad deal threaten the security of the american people , and we re go to do everything possible to stop it , say speaker of the house rep. john boehner . and many at the rally say more people in the country need to start listening and speak out as well . i m very concerned about what our situation be here . nobody want this deal to go through and we re hop that obama will hear the voice of the american people and we re hop that congress will listen to what we have say . and hopefully we can do something about that , say one protester . i feel people really don t understand the main issue . to me the main issue be not what happen 10 year from now , but what happen as soon a the sanction be remove from iran , another protester tell schneider . which be the main terrorist regime in the world , which spread terrorism all around the world , which be responsible for the death of american as well a israeli . several academic , military , and political leader will speak to the crowd wednesday night . all of them urge that this be an issue that transcend politics and they re urge congress to keep sanction against iran , even if it mean override president barack obama s likely veto on any legislation against the deal , schneider report . congress have 60 day to approve or reject the deal . the senate will hold a hearing on the deal thursday.via : new york cbs local",1,0,0.6281802954785269,0.3718197045214731
32944,"tehran nuclear deal , say during his presidential campaign that it be stupid , a disgrace , and the bad deal ever negotiate . his tweet likely stand a the first time a head of state have use social medium to threaten a foreign country . they be meet with contempt by the iranian regime.a top adviser to the iranian supreme leader say the country will not yield to useless u threat from an inexperienced person over it ballistic missile program.ali akbar velayati say , who be a senior counsel to iran s most powerful man ayatollah ali khamenei hit back . this be not the first time that an inexperienced person have threaten iran , he say . the american government will understand that threaten iran be useless . the report of a cruise missile test in the german newspaper say the sumar cruise missile be build in iran and travel around 375 mile in it first know successful test.the missile be believe to be capable of carry nuclear weapon and may have a range of 1,200 to 1,800 mile , the paper say , cite intelligence sources.cruise missile be hard to counter than ballistic missile since they fly at low altitude and can evade enemy radar , confound missile defense missile and hit target deep inside an opponent s territory.but the big advantage from iran s point of view , a security expert tell die welt , be that cruise missile be not mention in any united nation resolution that ban work on ballistic missile capable of carry nuclear weapons.there have be no explicit response from iran or from washington on the cruise missile disclosure.however , trump s national security advisor have issue his own stern warning to tehran s mullah on wednesday . daily mail",1,0,0.7655739679185742,0.23442603208142576
6177," he be ready for some quiet time , plan to do some writing and intend to give his successor space to govern , at least on most issue . president barack obama give some insight into his vision for life after the white house during a final news conference on wednesday in which he praise the role of a free press and share personal reflection on how his daughter have deal with the result of the 2016 election . obama and his family will leave for palm spring , california , on friday after the inauguration of republican donald trump a the 45th president of the united state . “ i want to be quiet a little bit and not hear myself talk so darn much , ” say obama , 55 , who want to write a book during his first year out of office and spend time with his family . obama , a democrat who make history in 2008 when he be elect america ’ s first black president , have say repeatedly he appreciate the example set by his predecessor , republican george w. bush , who steadfastly refrain from weigh in publicly with his view after leave the oval office . but obama make clear there be some issue on which he would not hesitate to speak out - issue “ where i think our core value may be at stake , ” like new obstacle to voting , “ institutional effort to silence dissent or the press ” and any push to deport undocumented people who be bring to america a child . in 2012 , obama say his administration would allow people bring to the united state illegally by their parent to remain in the country on temporary authorization that allow them to attend college and work - one of the executive action on immigration that trump have pledge to undo . “ the notion that we would just arbitrarily or because of politics punish those kid , when they do not do anything wrong themselves , i think would be something that would merit me speak out , ” obama say . the obamas will live in washington , where sasha , 15 , be finish high school . malia , 18 , have be accept to harvard university but be take a “ gap year ” break before start this autumn . the president and his wife , michelle obama , campaign hard for democratic presidential nominee hillary clinton last year . the first lady , in particular , make an impassioned case for clinton , her husband ’ s first secretary of state , after a leaked recording show trump talk openly about grope woman . obama say his daughter do not “ mope ” or feel cynical after the loss . “ they be disappoint . they pay attention to what their mom say during the campaign and believe it because it be consistent with what we have try to teach them in our household , ” obama say . “ but what we have also try to teach them be resilience , and we have try to teach them hope , and that the only thing that be the end of the world be the end of the world. ” similarly , obama have seek to reassure his staff and others about the election result , in keep with his cool-headed , dispassionate style . “ and so this be not just a matter of ‘ no drama obama , ’ this be what i really believe , ” obama say . “ but at my core , i think we be go to be ok . ”",0,1,0.30724520051707027,0.6927547994829297
32958,"hours trading . apple have a big data center in mesa . starbucks ( nasdaq : sbux ) be down 1.22 percent closing at $ 55.22 per share , accord to google finance . starbucks have an education partnership with arizona state university.starbucks ceo howard schultz we be live in an unprecedented time , schultz say in a memo to starbucks ( sbux ) employee . he pledge to hire 10,000 refugee over five year in the 75 country where starbucks do business to reinforce our belief in our partner around the world . yesterday a huge # boycottstarbucks campaign be start on twitter and facebook . starbucks take a big hit in the stock market today : here s what we don t need advice from america s wealthy welfare recipient , tesla s elon musk : the blanket entry ban on citizen from certain primarily muslim country be not the best way to address the country s challenge elon musk ( @ elonmusk ) january 29 , 2017tesla s elon musk criticize trump s temporary travel ban . musk have build a multibillion-dollar fortune run company that make electric car , sell solar panel and launch rocket into space.and he s build those company with the help of billion in government subsidy . tesla motor inc. , solarcity corp. and space exploration technology corp. , know a spacex , together have benefit from an estimate $ 4.9 billion in government support , accord to data compile by the la time . microsoft ( nasdaq : msft ) be down 0.74 percent.microsoft say it s provide legal advice and assistance to it employee affect by the executive order . we share the concern about the impact of the executive order on our employee from the listed country , all of whom have be in the united state lawfully , the tech giant say in a statement.according to microsoft s general counsel brad smith , 76 microsoft employee be citizen with a you.s . visa from the affected countries.mastercard inc. ma , +0.02 % ceo ajay banga , who be bear in india , send an email to company employee express his deep concern over the fracturing society . accord to the wall street journal , banga say mastercard have be in close contact with employee who ve be affect by the ban and be work to help them and their family . what affect one of u , affect all of u , he write . goldman sachs ( nyse : g ) one of the few wall street firm to speak out against trump s order be down 1.96 percent closing at $ 229.32 per share . goldman be one of the key driver for the post-election rally and the dow hit 20,000 last week . early twitter inc. twtr , -0.17 % and uber investor chris sacca say he would match donation to the aclu up to $ 75,000.twitter ceo jack dorsey have this to say about trump s temporary travel ban : the executive order 's humanitarian and economic impact be real and upsetting . we benefit from what refugee and immigrant bring to the you.s . http : //t.co/hdwvgziect jack ( @ jack ) january 28 , 2017uber investor chris sacca offer to help the aclu with any legal charge incur in their fight against make america more secure : i be inspire by all who be barely scrap by yet still give monthly to the @ aclu . show me your receipt and i will match them to $ 75k . http : //t.co/dej1dxag3a chris sacca ( @ sacca ) january 28 , 2017 facebook ( nasdaq : fb ) be 0.5 percent . yeah thanks for your input mark . we re pretty sure everyone be aware by now of your leftist political leaning . why didn t you make the same proclamation when obama ban iraqi s from come to the u in 2011 ? no need to answer , it s a rhetorical question netflix inc. ( nasdaq : nflx ) be down 0.36 percent . netflix inc. nflx , -0.08 % chief executive reed hastings , in reaction , say on facebook that it have be a very sad week . google parent alphabet ( nasdaq ; googl ) be down 0.44 percent.in a staff memo , google ceo sundar pichai say the move affect at least 187 of the internet giant s staff . we re concern about the impact of this order and any proposal that could impose restriction on googlers and their family , or that could create barrier to bring great talent to the you.s. , google say in a statement . we ll continue to make our view on these issue know to leader in washington and elsewhere . company and executive not know for speak out on political matter , such a nike inc. nke , -0.38 % ceo mark parker , condemn the ban . in an internal letter parker mention nike athlete sir mo farah , a somali-born olympic gold medalist now live in oregon . what mo will always have what the entire nike family can always count on be the support of this company . we will do everything in our power to ensure the safety of every member of our family : our colleague , our athlete and their loved one , parker s email read.ford , nyse be down .08 % ford executive chairman bill ford and ceo mark field in a memo to employee , they say they do not support the ban . respect for all people be a core value of ford motor company , and we be proud of the rich diversity of our company here at home and around the world , they wrote.coca-cola chairman and ceo muhtar kent kent say in a statement that the coca cola ( cchgy ) company be resolute in it commitment to diversity , fairness and inclusion , and we do not support this travel ban or any policy that be contrary to our core value and belief . chobani be not trade on the stock market , but be one of the big advocate for import employer to the u from muslim majority nation to twin fall , id chobani ceo hamdi ulukayachobani be own by turkish muslim immigrant hamdi ulukaya . chobani have fill 30 percent of it 600 position at the world s large yogurt plant in twin fall , idaho , with refugee resettle in america through a you.s . state department program carry out in cooperation with the united nations.ann corcoran , author of the refugee resettlement watch blog , say the potential conflict of interest be disturb and should be question by twin fall resident . twin fall be really a microcosm of what we find go on in so many of the refugee community across the you.s. , where you have people move in and out of government and the chamber of commerce with a vested interest in make sure a meatpacking plant or some other industry have continuous access to refugee labor , say corcoran . only in this case we have a blatant example of conflict of interest by an elect official who be also the head of the chamber entice company to come in and make use of the steady influx of cheap , overseas labor . these be job that american would be happy to fill but they be force to compete now with someone from sudan or iraq who be use to work for a dollar a week . the local muslim community in twin fall grow out of it mosque and build a new , much large house of worship last year.here s chobani ceo s response to trump s moratorium on refugee from 7 country : this be very personal for me , ulukaya write in internal memo to his staff that be obtain by cnn . a an immigrant who come to this country look for opportunity , it s very difficult to think about and imagine what million of people around the world must be feel right now . general electric ge ( nyse ) stock be down .87 % ceo jeff immelt say , in a memo on the g ( ge ) employee blog , that he share the concern felt by his employee and say the company have many employee from the country name in the ban . these employee and customer be critical to our success and they be our friend and partner , he write , add that ge would stand with them and try to find a balance between security and movement of law abide people . immelt be one of 28 business leader name to a council to advise trump on manufacture growth.trip advisor ceo stephen kaufer trip advisor s ( trip ) ceo write in a linkedin post that trump s immigration ban be not only heartless and discriminatory , but also against the principle that make our country great . kaufer also say in a tweet that we need to do more , not less , to help refugee , and say the action be wrong on humanitarian ground , legal ground , and win t make u safe . ' in a separate tweet , he call out republican lawmaker : you can t sit this one out . we need to do more , not less , to help refugee . trump action be wrong on humanitarian ground , legal ground , and will not make u `` safer . '' stephen kaufer ( @ kaufer ) january 29 , 2017trump hasn t back off his order and could change up visa program use by high-tech company . biz journal , market watch",1,0,0.5495508701221861,0.4504491298778139
1367," the american civil liberty union sue the trump administration on friday over it decision to roll back requirement under obamacare that employer provide insurance to cover woman ’ s birth control . the aclu lawsuit , file in san francisco federal court , assert constitutional and procedural claim against the change . democratic state attorney general have also pledge to take legal action against the decision .",0,1,0.4322084147101152,0.5677915852898848
7505," republican presidential nominee donald trump be hustle off the stage by security agent at a campaign event in reno on saturday after a perceived threat in the crowd . two security agent grab trump by the shoulder and rush him back stage . the threat be unclear , but a man near the front of the crowd be pounce on by other security agent . tv video show the man be escort away by a group of police officer , with his hand behind his back . trump return to the stage a few minute later to continue his rally speech , three day before tuesday ’ s election . “ we will never be stop , ” trump say .",0,1,0.4164433708411617,0.5835566291588383
33652,"year-old united nation a weak and incompetent and threaten to pull out of a global deal to combat climate change a cornerstone of the legacy of you.n . chief ban ki-moon , who step down at the end of 2016 after serve two five-year term a secretary-general . the united nation be not a friend of democracy , it s not a friend to freedom , it s not a friend even to the united state of america , trump say during a speech in march to the american israel public affair committee.the united state be a veto-wielding member of the 15-member you.n . security council and the large financial contributor to the united nation . washington owe about $ 1.1 billion , the united nation say . republican have long be reluctant to pay due , accuse the world body of waste and bias.ban say on wednesday he hop that the trump administration would strengthen the bond of international cooperation . people everywhere look to the united state to use it remarkable power to help lift humanity up and to work for the common good , ban tell reporters.topping the united nation agenda be conflict in syria , yemen , south sudan , iraq and elsewhere , and a refugee and migrant crisis that saw a record 65.3 million people uprooted worldwide last year . more than ever , we need an america that be commit to world affair , include at the united nation , french you.n . ambassador francois delattre said.a senior security council diplomat , speak on condition of anonymity , say trump s foreign policy have so far not be very coherent and his victory do not bode well for the future effectiveness of the council . the assumption be that ( a trump administration ) will be less engage with you.n . than ( president barack ) obama s administration , which be more committed to work for collective solution than previous you.s . administration , the diplomat said.several you.n . diplomat note a lack clarity from trump on foreign policy . we have not really hear a very clear indication of where he be go , iraq s you.n . ambassador mohamed ali alhakim tell reporter on wednesday , add that he believe the united nation would remain relevant.the united nation high commissioner for human right , zeid ra ad al hussein , last month warn that the world would be in danger if trump be elect president . zeid would continue to call out any trump policy or practice that undermine or violate human right , his spokesman said.via : reuters",1,0,0.8833246822036327,0.1166753177963673
1200," the you.s . senate on monday vote to confirm president donald trump ’ s nomination of callista gingrich to be the you.s . ambassador to the vatican . gingrich , 51 , an author , documentary filmmaker and former congressional aide , be the wife of former speaker of the you.s . house of representative newt gingrich , a vocal trump ally . her nomination be approve on a 70-23 vote . gingrich ’ s nomination to the post at the holy see in may cause some controversy because of her marriage to gingrich , with whom she become involved when he be still marry to his second wife . gingrich be roman catholic . gingrich may need to smooth over relation with pope francis , who have criticize the trump administration ’ s position on the environment and immigration .",0,1,0.43600582270727717,0.5639941772927228
34577,"point swing in favor of the republican nominee donald j. trump , expose the secret trump voter democrats fear . in a presidential campaign notable for it negativity , the option of neither candidate appear to be an appealing alternative , at least to participant in the reuters/ipsos opinion poll , write maurice tamman , the leader of the reuters news service s new york city-based data mining and investigative reporting team . many voter on both side have be ambivalent in their support for democratic nominee hillary clinton and republican nominee donald trump , complicate the task of the pollster try to track the race . breitbart news note the 17-point swing for trump , which seem to have set off alarm bell at reuters.reuters have a reputation for accurate polling , so it be significant that mamman make this decision a the presidential campaign enter it last 100 day with both convention adjourn . in the nearly five year reuters/ipsos have be offer the neither/other option to respondent in presidential polling , it have never yield such a skew , he write . the result highlight how poll design and methodology can yield significantly differ result , and how important difference can emerge from the way a question be frame . the real problem this year s poll present to democrat be the reluctance , especially among more educated voter , to confess their support of trump . other pollster have note the divergence between poll conduct with live operator and robo-phone call . live operator have long be consider the prefer , most accurate method inside the polling community . however , live operator poll uniformly show low support for trump than online or automatic-dial phone polls.much have be make of trump s lack of support among college-educated white , a stronghold of republican support , but it could very well be that these people , susceptible to social perception , have not abandon the republican nominee but be give the socially acceptable answer until they be alone in the voting booth . via : breitbart news",1,0,0.6363085809574762,0.36369141904252383
